Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,German Shepherd,2.27,Female,64.84,Weakness,Eye_Discharge,Lameness,Nasal_Discharge,10 days,Yes,No,Yes,Yes,No,No,No,Yes,No,38.3°C,120.56,Kennel Cough
Dog,Pug,6.06,Male,23.23,<missing>,Diarrhea,Vomiting,Skin Lesions,10 days,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,39.7°C,117.49,Canine Distemper
Dog,Siberian Husky,10.3,Female,35.2,Fever,Loss Of Appetite,Swollen Lymph Nodes,Lethargy,19 days,Yes,No,No,No,No,No,No,No,No,39.6°C,79.0,Tick-Borne Disease
Dog,Yorkshire Terrier,8.5,Male,3.7,Lameness,Fever,Fever,Vomiting,7 days,No,No,No,No,Yes,Yes,No,No,No,39.0°C,80.0,Lyme Disease
Dog,Beagle,0.85,Male,8.44,Diarrhea,Coughing,Vomiting,Labored Breathing,3 days,Yes,Yes,Yes,No,No,No,No,No,No,40.4°C,131.01,Parvovirus
Dog,Bulldog,7.62,Male,14.18,Diarrhea,Loss Of Appetite,Vomiting,Lethargy,4 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.1°C,129.77,Canine Parvovirus
Dog,Golden Retriever,5.13,Male,12.53,Jaundice,Fever,Vomiting,Diarrhea,19 days,Yes,Yes,No,No,No,No,,,,38.35,132.07,Canine Leptospirosis
Dog,Bulldog,8.44,Female,23.59,Vomiting,Lameness,Nasal_Discharge,<missing>,11 days,No,No,No,No,No,No,No,Yes,Yes,39.3°C,107.69,Kennel Cough
Dog,Siberian Husky,6.0,Male,28.0,Lameness,Fever,Skin Lesions,Lethargy,8 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,120.0,Tick-Borne Disease
Dog,Cocker Spaniel,0.3,Male,21.1,Anorexia,Diarrhea,Coughing,Labored Breathing,8 hours,Yes,Yes,No,No,No,No,No,No,No,39.5°C,132.0,Parvovirus
Dog,Siberian Husky,1.2,Female,25.7,Labored Breathing,Vomiting,Anorexia,Dehydration,5 days,No,No,No,Yes,Yes,No,No,No,No,38.7°C,88.0,Kennel Cough
Dog,Pit Bull,0.4,Male,21.4,Diarrhea,Vomiting,Lameness,Lethargy,8 weeks,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,143.0,Parvovirus
Dog,Husky,4.19,Female,24.41,Pale Gums,Diarrhea,Jaundice,Fever,21 days,No,Yes,Yes,No,No,No,No,No,No,40.1°C,120.43,Tick-Borne Disease
Dog,Labrador,10.8,Male,28.7,Joint Pain,Reluctance To Play,Lethargy,Difficulty Rising,2 days,No,No,No,No,No,Yes,No,No,No,38.9°C,126.0,Arthritis
Dog,Rottweiler,7.0,Female,35.0,Vomiting,Diarrhea,Loss Of Appetite,Dehydration,3 days,Yes,No,Yes,No,Yes,No,No,No,Yes,39.0°C,127.0,Parvovirus
Dog,Corgi,8.1,Female,5.9,Weakness,Anorexia,Coughing,Diarrhea,4 days,Yes,No,No,Yes,No,No,No,Yes,No,38.8°C,86.0,Kennel Cough
Dog,Labrador,4.3,Male,36.2,Nasal Discharge,Lameness,Loss Of Appetite,Lameness,1 days,No,No,No,No,No,Yes,No,No,No,38.9°C,63.0,Lyme Disease
Dog,Pug,6.15,Male,10.05,Vomiting,Skin Lesions,Diarrhea,Nasal_Discharge,23 hours,Yes,No,No,Yes,Yes,No,No,Yes,No,38.8°C,123.92,Canine Distemper
Dog,German Shepherd,6.9,Female,12.9,Fever,Vomiting,Diarrhea,Jaundice,9 days,No,Yes,Yes,Yes,No,No,,,,40,127.0,Canine Leptospirosis
Dog,Corgi,1.3,Male,9.3,Fever,Reduced Appetite,Sneezing,Lethargy,7 days,Yes,Yes,No,Yes,No,No,No,No,No,39.9°C,82.0,Canine Influenza
Dog,Rottweiler,1.9,Female,62.1,Vomiting,Diarrhea,Skin Lesions,Anorexia,5 days,Yes,No,Yes,No,No,No,No,No,No,38.9°C,85.0,Gastroenteritis
Dog,Border Collie,7.1,Female,7.3,Coughing,Dehydration,Eye Discharge,Weakness,13 days,No,No,No,No,No,No,No,Yes,No,38.9°C,122.0,Lyme Disease
Dog,Pug,6.6,Female,8.3,Fever,Vomiting,Abdominal Pain,Jaundice,13 days,Yes,No,No,Yes,No,No,,,,39.7,114.0,Canine Hepatitis
Dog,Bulldog,0.7,Male,11.1,Coughing,Anorexia,Weakness,Diarrhea,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,148.0,Gastroenteritis
Dog,Golden Retriever,5.1,Female,28.3,Diarrhea,Dehydration,Labored Breathing,Vomiting,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,73.0,Gastroenteritis
Dog,Pug,3.5,Male,21.7,Fever,Diarrhea,Dehydration,Weakness,3 days,Yes,Yes,No,No,No,Yes,,,,40.9,91.0,Salmonellosis
Dog,Husky,6.4,Female,32.48,Lethargy,Fever,Coughing,Lameness,2 days,Yes,No,No,No,No,Yes,No,No,No,38.4°C,81.24,Lyme Disease
Dog,Dalmatian,8.4,Male,26.4,Diarrhea,Neurological Signs,Lethargy,Vomiting,15 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,125.0,Tick-Borne Disease
Dog,Siberian Husky,10.51,Female,4.64,Vomiting,<missing>,Lethargy,Labored Breathing,12 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,90.8,Lyme Disease
Dog,Pit Bull,4.7,Male,21.2,Neurological Signs,Lameness,Loss Of Appetite,Diarrhea,1 weeks,Yes,No,Yes,No,No,Yes,No,No,No,40.6°C,66.0,Tick-Borne Disease
Dog,Cocker Spaniel,10.0,Female,31.0,Lethargy,Lameness,Neurological Signs,Pale Gums,18 days,Yes,No,No,No,No,Yes,No,No,No,40.2°C,120.0,Tick-Borne Disease
Dog,Poodle,4.6,Female,28.5,Weakness,Coughing,Eye_Discharge,Eye Discharge,9 days,No,No,No,Yes,No,No,No,No,No,38.7°C,93.48,Kennel Cough
Dog,Bulldog,5.0,Female,18.0,Lethargy,Coughing,Loss Of Appetite,Fever,5 days,Yes,No,No,Yes,Yes,Yes,No,Yes,No,39.3°C,115.0,Kennel Cough
Dog,Border Collie,8.0,Male,46.1,Nasal Discharge,Reduced Appetite,Persistent Cough,Fever,5 days,Yes,No,No,Yes,No,No,No,Yes,No,40.5°C,75.0,Canine Influenza
Dog,Pug,6.47,Male,29.73,Vomiting,Dehydration,Labored Breathing,Lethargy,9 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,114.87,Gastroenteritis
Dog,Yorkshire Terrier,5.7,Male,3.7,Fever,Nasal Discharge,Skin Lesions,Weakness,6 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,126.0,Gastroenteritis
Dog,Golden Retriever,7.1,Male,20.4,Vomiting,Labored Breathing,Fever,Coughing,10 days,Yes,No,No,No,No,Yes,No,No,No,39.2°C,67.0,Lyme Disease
Dog,Dalmatian,3.1,Female,20.5,Skin Lesions,Anorexia,Nasal Discharge,Appetite Loss,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,113.0,Gastroenteritis
Dog,Dalmatian,8.6,Female,19.9,Stiffness,Joint Pain,Difficulty Rising,Lethargy,7 weeks,No,No,No,No,No,Yes,No,No,No,39.2°C,84.0,Arthritis
Dog,Corgi,5.9,Female,18.2,Nasal Discharge,Weakness,Eye_Discharge,Vomiting,5 days,No,No,No,Yes,No,No,No,Yes,Yes,38.9°C,86.0,Canine Distemper
Dog,Siberian Husky,4.45,Female,22.31,Coughing,Dehydration,Skin Lesions,Vomiting,4 days,Yes,Yes,Yes,No,No,No,No,No,No,39.0°C,65.21,Gastroenteritis
Dog,Cocker Spaniel,0.84,Female,25.51,Coughing,<missing>,Weakness,Diarrhea,8 days,Yes,Yes,Yes,Yes,No,No,No,No,No,41.1°C,161.73,Parvovirus
Dog,Beagle,1.6,Female,10.5,Fever,Vomiting,Diarrhea,Jaundice,8 days,Yes,Yes,Yes,Yes,No,Yes,,,,39.6,98.0,Canine Leptospirosis
Dog,Labrador,6.73,Male,29.64,Lameness,Skin Lesions,Nasal_Discharge,<missing>,8 days,Yes,Yes,Yes,No,Yes,No,No,No,No,39.9°C,107.65,Canine Distemper
Dog,Boxer,5.43,Female,28.44,<missing>,Labored Breathing,Diarrhea,Vomiting,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,77.04,Gastroenteritis
Dog,Siberian Husky,7.57,Male,4.0,<missing>,Diarrhea,Nasal Discharge,Loss Of Appetite,2 weeks,No,No,No,No,No,No,No,No,No,38.0°C,73.32,Lyme Disease
Dog,Cocker Spaniel,1.5,Male,13.73,Nasal Discharge,Ocular Discharge,<missing>,Fever,11 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.7°C,108.61,Canine Influenza
Dog,Pit Bull,4.2,Female,20.9,Fever,Diarrhea,Coughing,Labored Breathing,11 days,Yes,No,No,Yes,Yes,Yes,No,Yes,No,38.5°C,100.0,Kennel Cough
Dog,Bulldog,2.7,Female,12.4,Diarrhea,Weakness,Coughing,Nasal_Discharge,6 days,Yes,No,No,Yes,No,No,No,No,Yes,38.9°C,111.0,Kennel Cough
Dog,Beagle,5.0,Male,10.0,Vomiting,Diarrhea,Loss Of Appetite,Fever,3 days,Yes,Yes,No,No,No,Yes,No,Yes,No,39.2°C,132.0,Gastroenteritis
Dog,Shih Tzu,14.9,Female,7.64,Lethargy,Joint Pain,<missing>,Reluctance To Play,19 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,64.33,Arthritis
Dog,Border Collie,0.6,Male,10.6,Lethargy,Dehydration,Vomiting,Anorexia,12 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,121.0,Parvovirus
Dog,Beagle,4.34,Male,27.77,Lethargy,Eye Discharge,<missing>,Vomiting,17 hours,No,Yes,No,Yes,No,No,No,No,No,38.4°C,96.23,Gastroenteritis
Dog,Chihuahua,14.4,Male,4.2,Limping,Change In Gait,Lethargy,Difficulty Rising,5 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,72.0,Arthritis
Dog,Doberman Pinscher,7.35,Female,21.5,Fever,Labored Breathing,Vomiting,Lameness,7 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,114.52,Lyme Disease
Dog,Siberian Husky,4.3,Female,24.6,Reduced Appetite,Fever,Ocular Discharge,Persistent Cough,14 days,Yes,No,No,Yes,No,No,No,No,Yes,40.5°C,113.0,Canine Influenza
Dog,Corgi,0.8,Male,13.5,Coughing,Eye_Discharge,Weakness,Vomiting,13 days,No,No,No,Yes,No,No,No,Yes,No,38.9°C,146.0,Kennel Cough
Dog,Border Collie,7.9,Male,9.2,Eye_Discharge,Fever,Anorexia,Vomiting,12 days,No,Yes,Yes,No,No,No,No,Yes,No,39.1°C,121.0,Canine Distemper
Dog,Border Collie,0.6,Female,13.0,Eye Discharge,Coughing,Anorexia,Coughing,9 days,No,No,No,Yes,No,No,No,Yes,No,38.5°C,131.0,Kennel Cough
Dog,Dachshund,4.23,Male,24.31,Diarrhea,Anorexia,Appetite Loss,Vomiting,11 days,Yes,Yes,Yes,No,No,No,No,No,No,38.2°C,115.23,Gastroenteritis
Dog,Pug,8.0,Female,28.5,Fever,Diarrhea,Dehydration,Weakness,18 days,Yes,No,No,Yes,Yes,No,,,,40.6,77.0,Salmonellosis
Dog,Rottweiler,4.19,Male,22.25,Weakness,Diarrhea,Skin Lesions,Fever,1 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,60.69,Kennel Cough
Dog,Pit Bull,0.75,Male,29.38,Fever,Skin Lesions,<missing>,Fever,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,110.83,Parvovirus
Dog,Corgi,9.6,Male,10.9,Stiffness,Limping,Change In Gait,Lethargy,13 days,No,No,No,No,No,Yes,No,No,No,39.2°C,80.0,Arthritis
Dog,Shih Tzu,9.94,Female,24.77,Fever,Lethargy,Nasal Discharge,Diarrhea,11 days,No,Yes,Yes,Yes,No,No,No,No,No,39.4°C,110.97,Gastroenteritis
Dog,Siberian Husky,0.1,Male,36.7,Coughing,Fever,Eye Discharge,Fever,5 weeks,Yes,No,Yes,No,No,No,No,No,No,39.4°C,129.0,Parvovirus
Dog,Golden Retriever,9.6,Male,35.1,Eye_Discharge,Fever,Nasal Discharge,Nasal_Discharge,10 days,No,No,No,Yes,No,No,No,No,No,39.2°C,92.0,Kennel Cough
Dog,Beagle,1.25,Male,10.14,Lethargy,Reduced Appetite,Fever,Sneezing,7 days,Yes,Yes,No,Yes,No,No,No,No,No,39.9°C,88.94,Canine Influenza
Dog,Bulldog,3.8,Male,16.5,Nasal Discharge,Sneezing,Lethargy,Persistent Cough,7 days,No,No,No,Yes,No,No,No,Yes,No,39.7°C,136.0,Canine Influenza
Dog,Pug,6.09,Female,19.71,Diarrhea,Skin Lesions,<missing>,Coughing,7 weeks,Yes,No,No,No,No,No,No,Yes,Yes,38.7°C,74.93,Canine Distemper
Dog,Cocker Spaniel,5.28,Male,45.07,Lethargy,Coughing,Loss Of Appetite,<missing>,4 days,Yes,Yes,No,Yes,No,Yes,Yes,No,No,39.2°C,129.19,Canine Parvovirus
Dog,Poodle,13.0,Male,28.2,Joint Pain,Limping,Difficulty Rising,Reluctance To Play,11 days,No,No,No,No,No,Yes,No,No,No,39.1°C,76.0,Arthritis
Dog,Pit Bull,7.6,Male,17.0,Vomiting,Anorexia,Eye Discharge,Fever,2 days,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,40.3°C,107.0,Canine Distemper
Dog,Rottweiler,0.1,Male,68.3,Dehydration,Anorexia,Coughing,Weakness,4 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,134.0,Parvovirus
Dog,Labrador Retriever,2.2,Female,29.3,Reduced Appetite,Ocular Discharge,Nasal Discharge,Persistent Cough,5 weeks,Yes,No,No,Yes,Yes,No,No,Yes,Yes,40.0°C,73.0,Canine Influenza
Dog,Beagle,7.45,Male,24.08,Anorexia,Coughing,Lameness,Vomiting,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,78.11,Gastroenteritis
Dog,Siberian Husky,0.3,Male,24.7,Lethargy,Diarrhea,Anorexia,Lameness,10 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,134.0,Parvovirus
Dog,Boxer,1.81,Male,21.81,Coughing,Anorexia,Coughing,Lameness,7 days,No,No,No,Yes,Yes,No,No,No,Yes,38.2°C,97.12,Kennel Cough
Dog,Yorkshire Terrier,3.9,Male,3.7,Nasal Discharge,Vomiting,Labored Breathing,Nasal_Discharge,5 days,No,No,No,Yes,Yes,No,No,Yes,No,38.7°C,68.0,Kennel Cough
Dog,Dalmatian,0.7,Female,38.0,Eye Discharge,Labored Breathing,Fever,Weakness,11 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,128.0,Parvovirus
Dog,Beagle,7.13,Female,8.46,Fever,Dehydration,<missing>,Lameness,8 days,Yes,Yes,No,Yes,No,No,No,Yes,No,38.6°C,86.45,Kennel Cough
Dog,Doberman Pinscher,2.8,Female,27.9,Skin Lesions,Vomiting,Eye Discharge,Vomiting,13 days,Yes,Yes,Yes,No,No,No,No,No,No,39.1°C,106.0,Gastroenteritis
Dog,Poodle,6.0,Male,25.0,Lethargy,Loss Of Appetite,Coughing,Fever,5 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,39.3°C,110.0,Canine Distemper
Dog,Dalmatian,5.17,Female,14.95,<missing>,Lameness,Vomiting,Labored Breathing,13 days,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,75.03,Gastroenteritis
Dog,German Shepherd,3.26,Male,20.32,Dehydration,Weakness,Fever,Diarrhea,3 days,Yes,Yes,No,No,No,Yes,,,,44.34,82.96,Salmonellosis
Dog,Beagle,5.3,Female,11.8,Lethargy,Loss Of Appetite,Dehydration,Skin Lesions,10 days,No,No,No,No,No,Yes,No,No,No,38.7°C,79.0,Lyme Disease
Dog,Pug,9.1,Female,15.8,Fever,Vomiting,Diarrhea,Jaundice,21 days,Yes,No,No,Yes,No,No,,,,39.3,89.0,Canine Leptospirosis
Dog,Shih Tzu,11.28,Male,18.56,Skin Lesions,Fever,Nasal Discharge,Coughing,8 days,No,No,No,No,No,Yes,No,No,No,37.9°C,66.09,Lyme Disease
Dog,Beagle,0.85,Male,23.78,Labored Breathing,Loss Of Appetite,Lethargy,Skin Lesions,11 days,Yes,Yes,No,No,No,Yes,No,No,No,38.8°C,120.36,Lyme Disease
Dog,Cocker Spaniel,0.3,Female,13.12,Labored Breathing,Diarrhea,Lameness,Anorexia,7 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,139.0,Parvovirus
Dog,German Shepherd,6.0,Female,30.0,Coughing,Labored Breathing,Lethargy,Loss Of Appetite,6 days,Yes,No,Yes,No,Yes,No,No,No,Yes,39.4°C,125.0,Kennel Cough
Dog,Dalmatian,7.71,Female,5.12,Vomiting,<missing>,Fever,Nasal Discharge,6 weeks,Yes,No,Yes,Yes,Yes,No,No,Yes,No,39.6°C,116.46,Canine Distemper
Dog,Labrador,4.13,Female,33.97,Labored Breathing,Loss Of Appetite,Fever,Diarrhea,9 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,69.42,Lyme Disease
Dog,Bulldog,8.6,Female,15.7,Skin Lesions,Diarrhea,Coughing,Coughing,9 hours,No,No,No,Yes,No,No,No,No,No,38.7°C,102.0,Kennel Cough
Dog,Cocker Spaniel,9.6,Female,20.2,Loss Of Appetite,Fever,Diarrhea,Skin Lesions,5 days,No,No,Yes,No,No,Yes,No,No,No,38.6°C,114.0,Lyme Disease
Dog,Corgi,2.6,Female,3.7,Fever,Vomiting,Loss Of Appetite,Fever,9 days,No,No,No,No,No,Yes,No,No,No,39.2°C,98.0,Lyme Disease
Dog,Chihuahua,7.8,Female,4.4,Lameness,Fever,Skin Lesions,Loss Of Appetite,7 days,Yes,No,No,No,No,Yes,No,No,No,38.4°C,94.0,Lyme Disease
Dog,Dachshund,9.5,Male,25.1,Anorexia,Diarrhea,Weakness,Eye_Discharge,4 days,No,No,No,Yes,No,No,No,Yes,Yes,37.8°C,124.0,Kennel Cough
Dog,Dalmatian,3.1,Female,39.3,Anorexia,Lameness,Eye Discharge,Diarrhea,11 days,No,No,Yes,No,Yes,No,No,No,No,38.2°C,67.0,Gastroenteritis
Dog,Dachshund,3.0,Female,12.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,39.0°C,115.0,Canine Parvovirus
Dog,Chihuahua,5.9,Female,5.1,Coughing,Diarrhea,Dehydration,Vomiting,5 days,Yes,No,Yes,Yes,Yes,No,No,No,No,39.7°C,104.0,Canine Distemper
Dog,Husky,10.43,Male,23.98,Weakness,Diarrhea,Eye_Discharge,<missing>,4 days,No,No,No,Yes,No,No,No,Yes,Yes,37.8°C,136.37,Kennel Cough
Dog,Poodle,3.0,Female,20.0,Vomiting,Diarrhea,Lethargy,Fever,4 days,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,39.0°C,120.0,Parvovirus
Dog,Poodle,2.0,Female,8.0,Coughing,Nasal Discharge,Appetite Loss,Lethargy,4 days,Yes,No,No,Yes,No,No,No,Yes,No,39.1°C,125.0,Kennel Cough
Dog,Siberian Husky,2.92,Male,2.27,Labored Breathing,Eye Discharge,Lethargy,Sneezing,5 days,Yes,No,No,Yes,No,No,Yes,No,Yes,39.5°C,143.83,Allergic Rhinitis
Dog,Akita,0.47,Female,22.13,Fever,Nasal Discharge,Lethargy,Coughing,4 days,Yes,Yes,Yes,No,No,No,No,No,No,40.0°C,132.08,Parvovirus
Dog,Rottweiler,8.3,Female,21.49,Labored Breathing,Coughing,Weakness,Anorexia,3 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,58.64,Lyme Disease
Dog,Doberman Pinscher,0.31,Male,5.17,Vomiting,Fever,Labored Breathing,Dehydration,14 days,No,Yes,Yes,No,No,No,No,No,No,39.2°C,145.89,Parvovirus
Dog,Husky,5.0,Female,13.65,Vomiting,Fever,Jaundice,Diarrhea,19 days,Yes,Yes,No,No,No,No,,,,42.37,136.51,Canine Leptospirosis
Dog,Siberian Husky,0.72,Male,31.47,Labored Breathing,<missing>,Lethargy,Fever,6 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,136.93,Parvovirus
Dog,Pug,1.28,Female,18.97,Dehydration,Diarrhea,Diarrhea,<missing>,5 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,120.2,Gastroenteritis
Dog,German Shepherd,7.2,Female,33.0,Fever,Vomiting,Abdominal Pain,Jaundice,21 days,Yes,Yes,Yes,Yes,No,No,,,,40.2,94.0,Canine Hepatitis
Dog,Bulldog,8.7,Male,9.1,Weakness,Dehydration,Eye_Discharge,Coughing,12 days,Yes,No,No,Yes,Yes,No,No,No,Yes,39.1°C,99.0,Kennel Cough
Dog,Husky,6.3,Female,27.24,Fever,Lethargy,Ocular Discharge,Persistent Cough,5 days,Yes,No,No,Yes,No,No,No,No,Yes,39.2°C,112.18,Canine Influenza
Dog,Akita,9.44,Female,26.19,Diarrhea,Vomiting,Dehydration,Appetite Loss,14 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,102.71,Gastroenteritis
Dog,Dalmatian,4.5,Female,21.1,Dehydration,Nasal Discharge,Weakness,Fever,12 days,No,Yes,No,Yes,Yes,No,No,No,Yes,39.4°C,70.0,Canine Distemper
Dog,Dalmatian,5.07,Female,18.33,Loss Of Appetite,Coughing,Fever,Lethargy,5 days,Yes,No,No,Yes,Yes,Yes,No,Yes,No,39.3°C,117.4,Kennel Cough
Dog,German Shepherd,7.78,Female,25.72,Coughing,Diarrhea,Nasal Discharge,Appetite Loss,12 days,Yes,No,Yes,No,No,No,No,No,No,38.8°C,84.37,Gastroenteritis
Dog,Rottweiler,1.74,Male,4.84,Eye Discharge,Coughing,Lethargy,<missing>,6 weeks,No,Yes,Yes,No,No,No,No,No,No,38.4°C,63.39,Gastroenteritis
Dog,Labrador Retriever,3.88,Male,16.41,Diarrhea,Fever,Weakness,Dehydration,19 days,No,Yes,Yes,Yes,Yes,No,,,,35.61,105.96,Salmonellosis
Dog,Golden Retriever,5.38,Female,33.84,Dehydration,Fever,Weakness,Nasal Discharge,11 days,Yes,No,No,No,No,Yes,Yes,No,No,38.5°C,92.63,Lyme Disease
Dog,Beagle,13.4,Female,7.5,Joint Pain,Reluctance To Play,Lethargy,Change In Gait,10 days,No,No,No,No,No,Yes,No,No,No,39.2°C,92.0,Arthritis
Dog,Pug,0.72,Female,16.9,Dehydration,<missing>,Fever,Lethargy,2 days,Yes,Yes,Yes,No,No,No,No,Yes,No,40.2°C,162.74,Parvovirus
Dog,Yorkshire Terrier,1.76,Male,13.46,<missing>,Nasal Discharge,Dehydration,Coughing,1 days,Yes,No,No,No,No,Yes,No,No,No,38.0°C,58.65,Lyme Disease
Dog,German Shepherd,0.2,Male,26.4,Fever,Anorexia,Weakness,Fever,12 days,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,129.0,Parvovirus
Dog,Boxer,6.42,Female,14.64,Diarrhea,Nasal_Discharge,Skin Lesions,Labored Breathing,3 days,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,38.6°C,111.34,Canine Distemper
Dog,Yorkshire Terrier,0.2,Female,4.1,Lameness,Lethargy,Diarrhea,Vomiting,11 days,No,Yes,Yes,No,No,No,No,No,No,38.8°C,127.0,Gastroenteritis
Dog,Corgi,13.1,Female,15.2,Stiffness,Reluctance To Play,Limping,Difficulty Rising,7 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,114.0,Arthritis
Dog,Rottweiler,5.4,Male,52.5,Coughing,Eye_Discharge,Diarrhea,Fever,13 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.9°C,126.0,Canine Distemper
Dog,Bulldog,1.0,Male,7.2,Vomiting,Eye Discharge,Fever,Anorexia,8 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,81.0,Parvovirus
Dog,Golden Retriever,0.8,Female,43.9,Fever,Weakness,Vomiting,Lameness,9 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,143.0,Parvovirus
Dog,Doberman Pinscher,4.1,Male,7.5,Skin Lesions,Nasal_Discharge,Coughing,Vomiting,6 days,No,No,No,No,No,No,No,Yes,Yes,39.2°C,115.0,Canine Distemper
Dog,Boxer,2.89,Male,27.35,Loss Of Appetite,Vomiting,Fever,Lethargy,4 days,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,39.2°C,122.39,Canine Leptospirosis
Dog,Beagle,7.0,Male,14.5,Skin Lesions,Nasal_Discharge,Diarrhea,Labored Breathing,3 days,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,38.6°C,119.0,Canine Distemper
Dog,Pit Bull,3.7,Female,20.1,Reduced Appetite,Nasal Discharge,Lethargy,Ocular Discharge,21 days,Yes,No,No,No,No,No,No,Yes,Yes,40.6°C,88.0,Canine Influenza
Dog,Pit Bull,5.76,Male,14.36,Skin Lesions,Lethargy,Lameness,Lameness,8 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,84.56,Lyme Disease
Dog,Bulldog,5.0,Female,22.0,Coughing,Lethargy,Loss Of Appetite,Fever,5 days,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,39.3°C,120.0,Canine Cough
Dog,Boxer,0.9,Male,29.3,Diarrhea,Lethargy,Dehydration,Anorexia,12 days,Yes,Yes,Yes,No,No,No,No,No,No,40.5°C,138.0,Parvovirus
Dog,Pug,1.64,Male,17.57,Diarrhea,Dehydration,Anorexia,Eye Discharge,10 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,123.71,Gastroenteritis
Dog,German Shepherd,7.9,Male,22.2,Dehydration,Anorexia,Lameness,Weakness,6 days,Yes,No,No,No,No,Yes,No,No,No,39.2°C,76.0,Lyme Disease
Dog,Poodle,3.4,Male,13.2,Fever,Vomiting,Eye Discharge,Eye_Discharge,13 days,Yes,Yes,No,Yes,No,No,No,No,No,40.3°C,120.0,Canine Distemper
Dog,Pit Bull,6.0,Male,14.9,Skin Lesions,Lethargy,Lameness,Lameness,8 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,86.0,Lyme Disease
Dog,Golden Retriever,3.94,Female,21.16,Lethargy,Loss Of Appetite,Vomiting,Fever,4 days,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,39.2°C,127.71,Canine Distemper
Dog,Labrador Retriever,9.26,Male,33.1,<missing>,Dehydration,Fever,Lameness,3 days,No,No,No,No,No,Yes,No,No,No,38.6°C,111.95,Lyme Disease
Dog,Labrador,8.5,Female,4.09,Anorexia,Skin Lesions,Lameness,Nasal Discharge,3 days,Yes,No,No,No,No,Yes,No,No,No,38.3°C,125.2,Lyme Disease
Dog,German Shepherd,2.1,Female,41.0,Skin Lesions,Vomiting,Weakness,Vomiting,14 days,No,No,Yes,No,No,No,No,No,No,38.5°C,68.0,Gastroenteritis
Dog,Dalmatian,8.0,Female,20.0,Vomiting,Diarrhea,Weight Loss,Dehydration,4 days,Yes,No,Yes,No,Yes,No,No,Yes,No,39.0°C,120.0,Pancreatitis
Dog,Golden Retriever,2.6,Female,30.6,Anorexia,Nasal_Discharge,Coughing,Fever,9 days,Yes,Yes,Yes,No,No,No,No,Yes,Yes,39.7°C,77.0,Canine Distemper
